"Delivery Address ID","Delivery Address","Consignment Reference","Sale Order Reference","Sale Order Date added","Delivery Run Date","Date Delivered","Delivery Run",Quantity,Pallets,Spaces,"Cubic (m³)","Weight (kg)","Product Code","Product Name","Product Type","Expiry date","Unit of Measure","Order Qty","Ship Qty"
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,146480,"Proudi - Dog - CHICKEN 2.4KG","Frozen -18C to -20C",2026-11-26,EA,1,1
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,146481,"Proudi - Dog - BEEF 2.4KG","Frozen -18C to -20C",2026-12-03,EA,2,2
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,146482,"Proudi - Dog - COMBO 2.4KG","Frozen -18C to -20C",2027-02-12,EA,1,1
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,146483,"Proudi - Dog - TURKEY CHICKEN 2.4KG","Frozen -18C to -20C",2026-12-02,EA,2,2
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,146484,"Proudi - Dog - ROO BEEF 2.4KG","Frozen -18C to -20C",2026-11-25,EA,6,3
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,146484,"Proudi - Dog - ROO BEEF 2.4KG","Frozen -18C to -20C",2026-11-25,EA,6,3
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,146485,"Proudi - Cat - BEEF & ROO 1.08KG","Frozen -18C to -20C",2026-12-05,EA,7,7
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,145659,"Prime 100 - Puppy - TURKEY & FLAXSEED 2KG","Chiller 0C to +4C",2025-08-13,EA,1,1
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,145660,"Prime 100 - Puppy - SALMON & TAPIOCA 2KG","Chiller 0C to +4C",2025-08-12,EA,3,3
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,145865,"L&B - Dog - BEEF 2.72KG","Frozen -18C to -20C",2026-10-08,EA,4,4
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,145866,"L&B - Dog - WEIGHT OCEAN FISH 2.72KG","Frozen -18C to -20C",2026-10-23,EA,4,4
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,146762,"L&B - Dog - BEEF MEATBALL 750G","Chiller 0C to +4C",2025-06-14,EA,3,3
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,146763,"L&B - Dog - CHICKEN MEATBALL 750G","Chiller 0C to +4C",2025-06-14,EA,1,1
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,146868,"Savour Life - Dog - COMBO 2.72KG","Frozen -18C to -20C",2026-04-05,EA,1,1
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,146870,"Prime 100 - Dog - BEEF & CARROT 2KG","Chiller 0C to +4C",2025-08-14,EA,12,12
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,147183,"L&B - Dog - CHICKEN 3KG","Chiller 0C to +4C",2025-08-13,EA,3,3
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,147184,"L&B - Dog - BEEF 3KG","Chiller 0C to +4C",2025-08-07,EA,4,4
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,147185,"L&B - Dog - CHICKEN LRG BREED 3KG","Chiller 0C to +4C",2025-08-13,EA,4,4
10978,"Petbarn Smithfield, , Captain Cook Highway, Smithfield Shopping Centre, Shop Mm02, SMITHFIELD, Smithfield, ",TOR436060,TOR436060,"2025-05-13 06:12:17",2025-05-15,"2025-05-15 11:14:00",CAIRNS,60,2,0,1.046,686.71,147186,"L&B - Puppy - CHICKEN 3KG","Chiller 0C to +4C",2025-07-31,EA,1,1
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,19776,"Barf - Dog - BEEF 2.72KG","Frozen -18C to -20C",2027-04-04,EA,2,2
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,19777,"Barf - Dog - COMBO 2.72KG","Frozen -18C to -20C",2027-04-17,EA,6,6
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,19773,"Barf - Dog - CHICKEN 2.72KG","Frozen -18C to -20C",2027-04-29,EA,2,2
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,19782,"Barf - Dog - ROO 2.72KG","Frozen -18C to -20C",2027-04-29,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,507515,"Prime 100 - Dog - ROO & POTATO 2KG","Chiller 0C to +4C",2025-08-22,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,133076,"Prime 100 - Dog - ROO & PUMPKIN 2KG","Chiller 0C to +4C",2025-08-28,EA,25,25
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,133077,"Prime 100 - Dog - CHICKEN & BROWN RICE 2KG","Chiller 0C to +4C",2025-08-14,EA,20,20
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,133078,"Prime 100 - Dog - LAMB & ROSEMARY 2KG","Chiller 0C to +4C",2025-08-05,EA,8,8
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,135918,"Prime 100 - Dog - SALMON & TAPIOCA 2KG","Chiller 0C to +4C",2025-08-15,EA,12,12
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,135919,"Prime 100 - Dog - TURKEY & FLAXSEED 2KG","Chiller 0C to +4C",2025-08-15,EA,18,18
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,135921,"L&B - Dog - CHICKEN & SALMON 2KG","Chiller 0C to +4C",2025-07-29,EA,5,5
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,135927,"L&B - Dog - SENS SALMON & LAMB 2KG","Frozen -18C to -20C",2026-10-02,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,135924,"L&B - Dog - CHICKEN & VEG 2.72KG","Frozen -18C to -20C",2026-10-08,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,3217931,"L&B - Dog - COMBO 2.72KG","Frozen -18C to -20C",2026-10-02,EA,8,8
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,3217932,"L&B - Dog - SALMON & VEG 2.72KG","Frozen -18C to -20C",2026-09-24,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,3217933,"L&B - Dog - SP LAMB & VEG 2.72KG","Frozen -18C to -20C",2026-10-15,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,138474,"Prime 100 - Dog - WILD BOAR 2KG","Chiller 0C to +4C",2025-08-12,EA,13,7
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,138474,"Prime 100 - Dog - WILD BOAR 2KG","Chiller 0C to +4C",2025-08-26,EA,13,6
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,138456,"L&B - Dog - ROO & VEG 2KG","Chiller 0C to +4C",2025-08-08,EA,5,5
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,138457,"L&B - Dog - COMBO 2KG","Chiller 0C to +4C",2025-07-25,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,138458,"L&B - Puppy - LARGE CHICKEN & VEG 2KG","Chiller 0C to +4C",2025-08-08,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,140923,"Nosh - Dog - CHICKEN 500G x 7","Frozen -18C to -20C",2026-03-19,EA,2,2
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,140925,"Nosh - Dog - BEEF 500G x 7","Frozen -18C to -20C",2026-04-03,EA,2,2
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,140927,"Nosh - Dog - ROO 500G x 7","Frozen -18C to -20C",2026-03-27,EA,1,1
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,140931,"Nosh - Puppy - CHICKEN 500G x 7","Frozen -18C to -20C",2026-03-28,EA,5,5
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,142846,"Prime 100 - Puppy - SALMON & TAPIOCA 1KG","Chiller 0C to +4C",2025-07-29,EA,2,2
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,142847,"Prime 100 - Puppy - TURKEY & FLAXSEED 1KG","Chiller 0C to +4C",2025-08-09,EA,3,3
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,142924,"Prime 100 - Dog - RAW ROO 1.7KG","Frozen -18C to -20C",2025-09-05,EA,1,1
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,142926,"Prime 100 - Dog - RAW DUCK 1.7KG","Frozen -18C to -20C",2025-09-12,EA,2,2
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,142927,"Prime 100 - Dog - RAW CHICKEN 1.7KG","Frozen -18C to -20C",2025-10-02,EA,6,6
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,142928,"Prime 100 - Puppy - RAW CHICKEN 1.7KG","Frozen -18C to -20C",2025-09-19,EA,3,3
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,3219209,"Prime 100 - Dog - DUCK & SWEET POTATO 2KG","Chiller 0C to +4C",2025-08-09,EA,8,8
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,143807,"Savour Life - Dog - CHICKEN 2.72KG","Frozen -18C to -20C",2026-04-28,EA,2,2
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,143808,"Savour Life - Dog - ROO 2.72KG","Frozen -18C to -20C",2026-04-21,EA,2,2
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,143809,"Savour Life - Dog - SALMON 2.72KG","Frozen -18C to -20C",2026-05-16,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,143810,"Savour Life - Puppy - CHICKEN 2.72KG","Frozen -18C to -20C",2026-05-04,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,145443,"Nosh - Dog - BARRAMUNDI 500G x 7","Frozen -18C to -20C",2026-03-20,EA,1,1
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,146259,"Nosh - Dog - VARIETY PACK 500G x 7","Frozen -18C to -20C",2026-04-09,EA,3,3
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,145659,"Prime 100 - Puppy - TURKEY & FLAXSEED 2KG","Chiller 0C to +4C",2025-08-13,EA,5,5
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,145660,"Prime 100 - Puppy - SALMON & TAPIOCA 2KG","Chiller 0C to +4C",2025-08-12,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,145865,"L&B - Dog - BEEF 2.72KG","Frozen -18C to -20C",2026-10-08,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,146867,"Savour Life - Dog - BEEF 2.72KG","Frozen -18C to -20C",2026-04-28,EA,1,1
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,146868,"Savour Life - Dog - COMBO 2.72KG","Frozen -18C to -20C",2026-04-05,EA,4,4
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,146870,"Prime 100 - Dog - BEEF & CARROT 2KG","Chiller 0C to +4C",2025-08-14,EA,13,13
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,147044,"Butchers Dog - Dog - ROO & VEG 2.4KG","Frozen -18C to -20C",2026-06-01,EA,1,1
1870,"Petbarn Lawnton, Store Manager, 640 Gympie Road,, LAWNTON, LAWNTON, ",TOR436061,TOR436061,"2025-05-13 06:10:58",2025-05-15,"2025-05-15 12:07:40","METRO 1",51,0,0,0.822,541.44,147046,"Butchers Dog - Dog - CHICKEN & VEG 1.5KG","Frozen -18C to -20C",2026-05-01,EA,2,2
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,133076,"Prime 100 - Dog - ROO & PUMPKIN 2KG","Chiller 0C to +4C",2025-08-28,EA,8,8
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,133077,"Prime 100 - Dog - CHICKEN & BROWN RICE 2KG","Chiller 0C to +4C",2025-08-21,EA,16,16
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,134908,"Prime 100 - Dog - TURKEY & FLAXSEED 800G","Chiller 0C to +4C",2025-08-09,EA,3,3
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,134909,"Prime 100 - Dog - ROO & PUMPKIN 800G","Chiller 0C to +4C",2025-08-28,EA,2,2
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,135918,"Prime 100 - Dog - SALMON & TAPIOCA 2KG","Chiller 0C to +4C",2025-08-15,EA,8,8
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,135919,"Prime 100 - Dog - TURKEY & FLAXSEED 2KG","Chiller 0C to +4C",2025-08-22,EA,24,24
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,135921,"L&B - Dog - CHICKEN & SALMON 2KG","Chiller 0C to +4C",2025-07-29,EA,2,2
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,501054,"Big Dog - Dog - ROO 3KG","Frozen -18C to -20C",2027-05-24,EA,4,4
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,501057,"Big Dog - Dog - CHICKEN 3KG","Frozen -18C to -20C",2027-05-28,EA,4,4
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,501058,"Big Dog - Dog - COMBO 3KG","Frozen -18C to -20C",2027-05-14,EA,8,8
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,135928,"L&B - Puppy - SMALL CHICKEN & VEG 1.5KG","Frozen -18C to -20C",2026-10-07,EA,4,4
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,35031,"Paringa - Dog - ROO 5KG","Chiller 0C to +4C",2025-06-20,EA,1,1
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,138474,"Prime 100 - Dog - WILD BOAR 2KG","Chiller 0C to +4C",2025-08-26,EA,5,5
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,140870,"Paringa - Cat - CHICKEN & ROO 85G x 8","Chiller 0C to +4C",2025-06-22,EA,5,5
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,140874,"Paringa - Puppy - FRESH BEEF MINCE 1KG","Chiller 0C to +4C",2025-06-12,EA,3,3
26387,"Richlands, , 215 Government Road, RICHLANDS, Richlands, ",TOR436063,TOR436063,"2025-05-13 08:39:40",2025-05-15,"2025-05-15 12:07:46","METRO 1",23,0,0,0.38,278.823,140927,"Nosh - Dog - ROO 500G x 7","Frozen -18C to -20C",2026-03-27,EA,1,1
